throttle,steering,speed,points,position,direction
0.0,-1.0,47.550323486328125,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1308.2670200940531, 'y': 28616.928694453232, 'z': 31.6691023544413}","{'x': 0.993392976603688, 'y': -0.11476026377371677, 'z': 0.0006898500211660876}"
0.0,-1.0,47.38275909423828,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1297.4946086708685, 'y': 28615.068259626638, 'z': 31.66914003331204}","{'x': 0.9925798485987258, 'y': -0.12159292565567893, 'z': 0.0006360709261214159}"
0.0,-1.0,47.215431213378906,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1286.7736902313463, 'y': 28613.135569333906, 'z': 31.66915450868121}","{'x': 0.9917170238267784, 'y': -0.12844063386412954, 'z': 0.0005901057003493833}"
0.0,-1.0,47.048343658447266,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1276.104878446247, 'y': 28611.131032139474, 'z': 31.669141123479726}","{'x': 0.9908042850632733, 'y': -0.13530175378706774, 'z': 0.0005514729363136092}"
0.0,-1.0,46.88149642944336,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1265.4887872410618, 'y': 28609.055073580126, 'z': 31.66909544247988}","{'x': 0.9898414261419582, 'y': -0.14217482599803102, 'z': 0.0005195629738346857}"
0.0,-1.0,46.714900970458984,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1254.925647945625, 'y': 28606.908053442938, 'z': 31.669013667202492}","{'x': 0.9888282105276679, 'y': -0.14905880160298174, 'z': 0.0004936895108589984}"
0.0,-1.0,46.54854965209961,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1244.4160746444468, 'y': 28604.690416641533, 'z': 31.66889286974058}","{'x': 0.987764437707524, 'y': -0.15595253042500348, 'z': 0.0004731325155319028}"
0.0,-1.0,46.3824462890625,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1233.9606765278234, 'y': 28602.402618561537, 'z': 31.668731165932627}","{'x': 0.986649907890016, 'y': -0.1628549976404386, 'z': 0.0004571697230455725}"
0.0,-1.0,46.21659469604492,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1223.559682093565, 'y': 28600.045036055533, 'z': 31.668527806298357}","{'x': 0.9854843769855288, 'y': -0.16976555776047456, 'z': 0.00044510191987325097}"
0.0,-1.0,46.050987243652344,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1213.2136937405503, 'y': 28597.6181343011, 'z': 31.668283203948704}","{'x': 0.9842676352687655, 'y': -0.17668342262203704, 'z': 0.0004362716986628277}"
0.0,-1.0,45.885623931884766,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1202.9233067808598, 'y': 28595.122385545634, 'z': 31.667998905045877}","{'x': 0.9829994682872378, 'y': -0.18360789847598477, 'z': 0.00043007469129700696}"
0.0,-1.0,45.72050857543945,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1192.688740318141, 'y': 28592.558173309564, 'z': 31.667677503562693}","{'x': 0.9816796075917436, 'y': -0.19053862230327834, 'z': 0.0004259686479194829}"
0.0,-1.0,45.555641174316406,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1182.5107027531, 'y': 28589.92600748455, 'z': 31.66732256125205}","{'x': 0.9803078384372539, 'y': -0.19747496693644676, 'z': 0.0004234760066013552}"
0.0,-1.0,45.391014099121094,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1172.389406013612, 'y': 28587.226273401266, 'z': 31.666938471762826}","{'x': 0.9788838724550742, 'y': -0.20441669698576248, 'z': 0.0004221857279100606}"
0.0,-1.0,45.22663497924805,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1162.3254295525396, 'y': 28584.45945600237, 'z': 31.666530350236265}","{'x': 0.9774074624678641, 'y': -0.21136337061683175, 'z': 0.000421750663909998}"
0.0,-1.0,45.062503814697266,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1152.3193319918398, 'y': 28581.626041678315, 'z': 31.66610381643735}","{'x': 0.9758783528364469, 'y': -0.2183145952043164, 'z': 0.00042188386873283443}"
0.0,-1.0,44.898616790771484,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1142.3713198231492, 'y': 28578.726418643004, 'z': 31.66566493736375}","{'x': 0.9742962262880406, 'y': -0.22527024893848738, 'z': 0.00042235538953185395}"
0.0,-1.0,44.734981536865234,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1132.4820710113625, 'y': 28575.761116087087, 'z': 31.665220039068167}","{'x': 0.9726608322880963, 'y': -0.23222989991827697, 'z': 0.0004229853128884173}"
0.0,-1.0,44.57160186767578,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1122.6519000315398, 'y': 28572.73055959056, 'z': 31.66477556385839}","{'x': 0.9709718559405194, 'y': -0.23919338515506613, 'z': 0.00042363838763665243}"
0.0,-1.0,44.40847396850586,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1112.881120236563, 'y': 28569.635174338528, 'z': 31.66433795517007}","{'x': 0.969228973700021, 'y': -0.24616055041156815, 'z': 0.00042421866729402437}"
0.0,-1.0,44.24559783935547,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1103.1702772155218, 'y': 28566.47546283935, 'z': 31.663913559181587}","{'x': 0.967431897835411, 'y': -0.2531310781237542, 'z': 0.00042466278474152883}"
0.0,-1.0,44.082984924316406,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1093.5199103037055, 'y': 28563.251933714437, 'z': 31.66350844844534}","{'x': 0.9655803382091117, 'y': -0.2601046518136871, 'z': 0.0004249339453572848}"
0.0,-1.0,43.920631408691406,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1083.9303224369346, 'y': 28559.965020986496, 'z': 31.663128374628236}","{'x': 0.963673957036032, 'y': -0.2670811185577612, 'z': 0.0004250181774715688}"
0.0,-1.0,43.758544921875,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1074.4019305358056, 'y': 28556.615200252432, 'z': 31.662778711413075}","{'x': 0.9617124347810398, 'y': -0.27406023467739615, 'z': 0.0004249189273320534}"
0.0,-1.0,43.59672927856445,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1064.9350351618507, 'y': 28553.202908670835, 'z': 31.66246436752983}","{'x': 0.9596954242966017, 'y': -0.2810418336379326, 'z': 0.00042465232166342395}"
0.0,-1.0,43.435176849365234,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1055.5302750854185, 'y': 28549.728712504955, 'z': 31.662189723748988}","{'x': 0.9576226507311175, 'y': -0.2880254829416205, 'z': 0.0004242439797890172}"
0.0,-1.0,43.27390670776367,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1046.1879442115546, 'y': 28546.19305775273, 'z': 31.66195859000583}","{'x': 0.9554937654825322, 'y': -0.2950109906097438, 'z': 0.00042372570068804124}"
0.0,-1.0,43.1129150390625,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1036.9084477924962, 'y': 28542.596435905987, 'z': 31.661774176872548}","{'x': 0.953308443624705, 'y': -0.30199806666957135, 'z': 0.00042313317496134924}"
0.0,-1.0,42.95220184326172,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1027.6920778032431, 'y': 28538.939298079444, 'z': 31.661639117197012}","{'x': 0.9510663332030809, 'y': -0.3089864905433561, 'z': 0.00042250366480608113}"
0.0,-1.0,42.791770935058594,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1018.5393458862443, 'y': 28535.222188365286, 'z': 31.661555412416426}","{'x': 0.9487671367409675, 'y': -0.31597585708845566, 'z': 0.0004218738701222344}"
0.0,-1.0,42.631629943847656,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1009.4507576130013, 'y': 28531.445658721477, 'z': 31.661524439329447}","{'x': 0.9464105613442602, 'y': -0.32296574415863927, 'z': 0.0004212791221745709}"
0.0,-1.0,42.471778869628906,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -1000.426488099489, 'y': 28527.61012781176, 'z': 31.661547015132072}","{'x': 0.9439962302708121, 'y': -0.32995596706507, 'z': 0.0004207524808597634}"
0.0,-1.0,42.312217712402344,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -991.4670378846039, 'y': 28523.71615686952, 'z': 31.66162334197515}","{'x': 0.9415238540489441, 'y': -0.3369460722209294, 'z': 0.0004203233408188907}"
0.0,-1.0,42.1529541015625,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}]","{'x': -982.5729011920322, 'y': 28519.764315265784, 'z': 31.66175305125759}","{'x': 0.938993149250951, 'y': -0.3439355888025893, 'z': 0.00042001761566391564}"
0.0,-1.0,41.99399185180664,"[{'x': 49.004330868694524, 'y': 28490.137424668654, 'z': 0.0}, {'x': 49.004330868694524, 'y': 26708.878841599806, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24927.62025853096, 'z': 0.0}, {'x': 49.004330868694524, 'y': 24036.990966996535, 'z': 0.0}, {'x': 49.004330868694524, 'y': 23146.36167546211, 'z': 0.0}, {'x': 939.6336224031184, 'y': 22255.732383927687, 'z': 0.0}, {'x': 1830.2629139375422, 'y': 21365.103092393263, 'z': 0.0}, {'x': 2720.892205471966, 'y': 20474.47380085884, 'z': 0.0}, {'x': 3611.52149700639, 'y': 19583.844509324415, 'z': 0.0}]","{'x': -973.7442485883515, 'y': 28515.755033150523, 'z': 31.66193530978476}","{'x': 0.9364037434561271, 'y': -0.3509242838002967, 'z': 0.00041985783374087933}"
