throttle,steering,speed,points,position,direction
0.0,1.0,74.54444885253906,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27517.027571997212, 'y': 34911.21340899901, 'z': 31.619704068170435}","{'x': -0.550101283298907, 'y': 0.8350887773491876, 'z': 0.003913062526288072}"
0.0,1.0,74.46158599853516,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27507.749761927156, 'y': 34925.71980534053, 'z': 31.61796368275899}","{'x': -0.5508382640444873, 'y': 0.8346027550681884, 'z': 0.003930406727733093}"
0.0,1.0,74.3789291381836,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27498.45992950282, 'y': 34940.19512028791, 'z': 31.61621960646552}","{'x': -0.5515049199577466, 'y': 0.8341623427895889, 'z': 0.0039381638086880555}"
0.0,1.0,74.29641723632812,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27489.157872577438, 'y': 34954.63924608826, 'z': 31.614508813450357}","{'x': -0.5521214869880622, 'y': 0.8337543752455826, 'z': 0.003937685226001413}"
0.0,1.0,74.21398162841797,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27479.843303361977, 'y': 34969.05201167037, 'z': 31.61286451113439}","{'x': -0.5527070774425491, 'y': 0.8333663296229509, 'z': 0.0039302920611781885}"
0.0,1.0,74.131591796875,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27470.51570933382, 'y': 34983.433332837754, 'z': 31.611315762135824}","{'x': -0.553279870783635, 'y': 0.8329862183346255, 'z': 0.003917224811374234}"
0.0,1.0,74.04918670654297,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27461.174670156597, 'y': 34997.7826730238, 'z': 31.609887361372223}","{'x': -0.5538572436713862, 'y': 0.8326025142155001, 'z': 0.003899609565369306}"
0.0,1.0,73.96669006347656,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27451.819503061288, 'y': 35012.09954844664, 'z': 31.608599720419633}","{'x': -0.5544559169899459, 'y': 0.8322040578204514, 'z': 0.0038784355108433905}"
0.0,1.0,73.88406372070312,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27442.449363201864, 'y': 35026.38334168987, 'z': 31.60746895586327}","{'x': -0.5550920419630869, 'y': 0.8317799994257636, 'z': 0.0038545433615979298}"
0.0,1.0,73.80123901367188,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27433.06323678219, 'y': 35040.63328332333, 'z': 31.606507022927644}","{'x': -0.555781291773171, 'y': 0.8313197323418481, 'z': 0.0038286203810516456}"
0.0,1.0,73.71813201904297,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27423.659917826797, 'y': 35054.84846831828, 'z': 31.60572194496652}","{'x': -0.5565389222026484, 'y': 0.8308128423043505, 'z': 0.0038012018730283377}"
0.0,1.0,73.63467407226562,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27414.238141320577, 'y': 35069.02763786618, 'z': 31.60511799007513}","{'x': -0.557379819909529, 'y': 0.8302490609879611, 'z': 0.0037726762687845354}"
0.0,0.0,73.55079650878906,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27404.796223606132, 'y': 35083.16971131817, 'z': 31.604695965210496}","{'x': -0.558318562674375, 'y': 0.8296182075704311, 'z': 0.003743292781021942}"
0.0,0.0,73.46638488769531,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27395.332404643723, 'y': 35097.27325747252, 'z': 31.60445352822223}","{'x': -0.5593694351005682, 'y': 0.8289101564314103, 'z': 0.0037131711685447757}"
0.0,0.0,73.38134765625,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27385.85521929991, 'y': 35111.34496964121, 'z': 31.604412741053565}","{'x': -0.5604559309158257, 'y': 0.8281760378202752, 'z': 0.003687801728031712}"
0.0,0.0,73.2984848022461,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27376.371134259334, 'y': 35125.38996157144, 'z': 31.604573752593346}","{'x': -0.5615215224425147, 'y': 0.827453995015951, 'z': 0.003669600248382431}"
0.0,0.0,73.21685028076172,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27366.885200098783, 'y': 35139.41162593142, 'z': 31.604924129187083}","{'x': -0.562526426079957, 'y': 0.8267712085407359, 'z': 0.003659055862104192}"
0.0,0.0,73.1358642578125,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27357.40095857485, 'y': 35153.41242102139, 'z': 31.605445170597747}","{'x': -0.5634449580926559, 'y': 0.8261455176184463, 'z': 0.0036555326444864776}"
0.0,0.0,73.05516815185547,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27347.920874339932, 'y': 35167.39374262049, 'z': 31.606115908445325}","{'x': -0.5642632549755657, 'y': 0.8255868212706441, 'z': 0.0036578174656882096}"
0.0,0.0,72.97461700439453,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27338.446154879322, 'y': 35181.35658736102, 'z': 31.606915641710643}","{'x': -0.5649774057326562, 'y': 0.82509823815306, 'z': 0.003664479268825144}"
0.0,0.0,72.89412689208984,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27328.977107605253, 'y': 35195.30132855706, 'z': 31.607825166394626}","{'x': -0.5655918555920618, 'y': 0.824677121034375, 'z': 0.0036740890548478664}"
0.0,0.0,72.81370544433594,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27319.513583986216, 'y': 35209.22729457255, 'z': 31.60882722485283}","{'x': -0.5661180694956378, 'y': 0.824315928306991, 'z': 0.0036853398643927936}"
0.0,0.0,72.73338317871094,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27310.0548458712, 'y': 35223.1341649004, 'z': 31.609906849558747}","{'x': -0.5665695768570409, 'y': 0.8240056100979238, 'z': 0.003697175568145043}"
0.0,0.0,72.65315246582031,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27300.600502172372, 'y': 35237.021630676114, 'z': 31.611051163584868}","{'x': -0.5669577341110552, 'y': 0.82373853388729, 'z': 0.0037088436034069315}"
0.0,0.0,72.57301330566406,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27291.150229187442, 'y': 35250.889691448545, 'z': 31.612248913783127}","{'x': -0.5672920919833715, 'y': 0.8235082544883702, 'z': 0.0037198336853691938}"
0.0,0.0,72.49298095703125,"[{'x': 27045.85461354735, 'y': 35331.12045784889, 'z': 0.0}, {'x': 26456.835940842655, 'y': 35920.13913055359, 'z': 0.0}, {'x': 25867.81726813796, 'y': 36509.157803258284, 'z': 0.0}, {'x': 25278.79859543326, 'y': 37098.17647596298, 'z': 0.0}, {'x': 24689.779922728565, 'y': 37687.19514866768, 'z': 0.0}, {'x': 24100.76125002387, 'y': 37687.19514866768, 'z': 0.0}, {'x': 23511.74257731917, 'y': 37687.19514866768, 'z': 0.0}, {'x': 22333.70523190978, 'y': 37687.19514866768, 'z': 0.0}, {'x': 21155.667886500385, 'y': 37687.19514866768, 'z': 0.0}, {'x': 19977.63054109099, 'y': 36509.157803258284, 'z': 0.0}, {'x': 18799.5931956816, 'y': 35331.12045784889, 'z': 0.0}, {'x': 17621.555850272205, 'y': 34153.0831124395, 'z': 0.0}]","{'x': 27281.70418523307, 'y': 35264.73795474997, 'z': 31.613489918694782}","{'x': -0.5675806779669537, 'y': 0.8233093357948139, 'z': 0.003729824617122403}"
